content_key,show_id,type,title,release_year,date_added,year_added,month_added,country,primary_country,language,popularity,vote_average,vote_count,has_valid_votes,weighted_rating,genres_harmonized,genre
movies_1171640,1171640,Movie,GTMAX,2024,2024-11-19,2024,11,"Belgium, France",Belgium,fr,138.364,6.093,124,True,6.41,"Action, Crime, Drama",Drama
movies_1278263,1278263,Movie,The Seed of the Sacred Fig,2024,2024-09-18,2024,9,"France, Germany",France,fr,138.086,7.7,222,True,7.22,"Drama, Thriller, Crime",Drama
movies_1278263,1278263,Movie,The Seed of the Sacred Fig,2024,2024-09-18,2024,9,"France, Germany",France,fr,138.086,7.7,222,True,7.22,"Drama, Thriller, Crime",Thriller
movies_1278263,1278263,Movie,The Seed of the Sacred Fig,2024,2024-09-18,2024,9,"France, Germany",France,fr,138.086,7.7,222,True,7.22,"Drama, Thriller, Crime",Crime
movies_1247597,1247597,Movie,Salve Maria,2024,2024-10-31,2024,10,Spain,Spain,ca,136.532,7.1,10,True,6.65,Drama,Drama
movies_1001311,1001311,Movie,Under Paris,2024,2024-06-04,2024,6,France,France,fr,135.305,6.0,1255,True,6.08,"Action, Horror",Action
movies_1001311,1001311,Movie,Under Paris,2024,2024-06-04,2024,6,France,France,fr,135.305,6.0,1255,True,6.08,"Action, Horror",Horror
movies_1371727,1371727,Movie,Sing: Thriller,2024,2024-10-15,2024,10,United States of America,United States of America,en,134.931,7.2,153,True,6.89,"Animation, Family, Comedy, Music",Animation
movies_1371727,1371727,Movie,Sing: Thriller,2024,2024-10-15,2024,10,United States of America,United States of America,en,134.931,7.2,153,True,6.89,"Animation, Family, Comedy, Music",Family
movies_1371727,1371727,Movie,Sing: Thriller,2024,2024-10-15,2024,10,United States of America,United States of America,en,134.931,7.2,153,True,6.89,"Animation, Family, Comedy, Music",Comedy
movies_1371727,1371727,Movie,Sing: Thriller,2024,2024-10-15,2024,10,United States of America,United States of America,en,134.931,7.2,153,True,6.89,"Animation, Family, Comedy, Music",Music
movies_995803,995803,Movie,Arena Wars,2024,2024-06-25,2024,6,United States of America,United States of America,en,133.561,5.0,47,True,6.3,"Action, Science Fiction, Thriller, Comedy, Horror",Action
movies_995803,995803,Movie,Arena Wars,2024,2024-06-25,2024,6,United States of America,United States of America,en,133.561,5.0,47,True,6.3,"Action, Science Fiction, Thriller, Comedy, Horror",Science Fiction
movies_995803,995803,Movie,Arena Wars,2024,2024-06-25,2024,6,United States of America,United States of America,en,133.561,5.0,47,True,6.3,"Action, Science Fiction, Thriller, Comedy, Horror",Thriller
movies_995803,995803,Movie,Arena Wars,2024,2024-06-25,2024,6,United States of America,United States of America,en,133.561,5.0,47,True,6.3,"Action, Science Fiction, Thriller, Comedy, Horror",Comedy
movies_995803,995803,Movie,Arena Wars,2024,2024-06-25,2024,6,United States of America,United States of America,en,133.561,5.0,47,True,6.3,"Action, Science Fiction, Thriller, Comedy, Horror",Horror
movies_437342,437342,Movie,The First Omen,2024,2024-04-03,2024,4,United States of America,United States of America,en,131.488,6.8,1027,True,6.77,Horror,Horror
movies_866398,866398,Movie,The Beekeeper,2024,2024-01-08,2024,1,"United Kingdom, United States of America",United Kingdom,en,130.603,7.337,3387,True,7.3,"Crime, Action, Thriller",Crime
movies_866398,866398,Movie,The Beekeeper,2024,2024-01-08,2024,1,"United Kingdom, United States of America",United Kingdom,en,130.603,7.337,3387,True,7.3,"Crime, Action, Thriller",Action
movies_866398,866398,Movie,The Beekeeper,2024,2024-01-08,2024,1,"United Kingdom, United States of America",United Kingdom,en,130.603,7.337,3387,True,7.3,"Crime, Action, Thriller",Thriller
movies_1014505,1014505,Movie,OVERLORD: The Sacred Kingdom,2024,2024-09-20,2024,9,Japan,Japan,ja,128.519,7.256,41,True,6.74,"Action, Adventure, Animation, Fantasy",Action
movies_1014505,1014505,Movie,OVERLORD: The Sacred Kingdom,2024,2024-09-20,2024,9,Japan,Japan,ja,128.519,7.256,41,True,6.74,"Action, Adventure, Animation, Fantasy",Adventure
movies_1014505,1014505,Movie,OVERLORD: The Sacred Kingdom,2024,2024-09-20,2024,9,Japan,Japan,ja,128.519,7.256,41,True,6.74,"Action, Adventure, Animation, Fantasy",Animation
movies_1014505,1014505,Movie,OVERLORD: The Sacred Kingdom,2024,2024-09-20,2024,9,Japan,Japan,ja,128.519,7.256,41,True,6.74,"Action, Adventure, Animation, Fantasy",Fantasy
movies_1167271,1167271,Movie,Weekend in Taipei,2024,2024-09-19,2024,9,"France, Taiwan",France,en,124.992,6.2,154,True,6.43,"Action, Adventure, Thriller",Action
movies_1167271,1167271,Movie,Weekend in Taipei,2024,2024-09-19,2024,9,"France, Taiwan",France,en,124.992,6.2,154,True,6.43,"Action, Adventure, Thriller",Adventure
movies_1167271,1167271,Movie,Weekend in Taipei,2024,2024-09-19,2024,9,"France, Taiwan",France,en,124.992,6.2,154,True,6.43,"Action, Adventure, Thriller",Thriller
movies_1397347,1397347,Movie,Saturday Night's Main Event XXXVII,2024,2024-12-14,2024,12,United States of America,United States of America,en,124.82,7.2,39,True,6.73,Action,Action
movies_1208491,1208491,Movie,Zak & Wowo: The Legend of Lendarys,2024,2024-04-25,2024,4,"Canada, France",Canada,fr,124.653,5.1,10,True,6.55,"Animation, Adventure, Fantasy",Animation
movies_1208491,1208491,Movie,Zak & Wowo: The Legend of Lendarys,2024,2024-04-25,2024,4,"Canada, France",Canada,fr,124.653,5.1,10,True,6.55,"Animation, Adventure, Fantasy",Adventure
movies_1208491,1208491,Movie,Zak & Wowo: The Legend of Lendarys,2024,2024-04-25,2024,4,"Canada, France",Canada,fr,124.653,5.1,10,True,6.55,"Animation, Adventure, Fantasy",Fantasy
movies_1226578,1226578,Movie,Longlegs,2024,2024-07-10,2024,7,"Canada, United States of America",Canada,en,124.282,6.6,1857,True,6.6,"Crime, Horror, Thriller",Crime
movies_1226578,1226578,Movie,Longlegs,2024,2024-07-10,2024,7,"Canada, United States of America",Canada,en,124.282,6.6,1857,True,6.6,"Crime, Horror, Thriller",Horror
movies_1226578,1226578,Movie,Longlegs,2024,2024-07-10,2024,7,"Canada, United States of America",Canada,en,124.282,6.6,1857,True,6.6,"Crime, Horror, Thriller",Thriller
movies_1276210,1276210,Movie,Last Stop: Rocafort St.,2024,2024-08-30,2024,8,Spain,Spain,es,122.788,5.4,42,True,6.4,"Horror, Mystery",Horror
movies_1276210,1276210,Movie,Last Stop: Rocafort St.,2024,2024-08-30,2024,8,Spain,Spain,es,122.788,5.4,42,True,6.4,"Horror, Mystery",Mystery
movies_588648,588648,Movie,Dragonkeeper,2024,2024-04-11,2024,4,"China, Spain",China,zh,121.393,7.6,175,True,7.1,"Animation, Family, Action, Adventure, Fantasy",Animation
movies_588648,588648,Movie,Dragonkeeper,2024,2024-04-11,2024,4,"China, Spain",China,zh,121.393,7.6,175,True,7.1,"Animation, Family, Action, Adventure, Fantasy",Family
movies_588648,588648,Movie,Dragonkeeper,2024,2024-04-11,2024,4,"China, Spain",China,zh,121.393,7.6,175,True,7.1,"Animation, Family, Action, Adventure, Fantasy",Action
movies_588648,588648,Movie,Dragonkeeper,2024,2024-04-11,2024,4,"China, Spain",China,zh,121.393,7.6,175,True,7.1,"Animation, Family, Action, Adventure, Fantasy",Adventure
movies_588648,588648,Movie,Dragonkeeper,2024,2024-04-11,2024,4,"China, Spain",China,zh,121.393,7.6,175,True,7.1,"Animation, Family, Action, Adventure, Fantasy",Fantasy
movies_976576,976576,Movie,Emmanuelle,2024,2024-09-25,2024,9,France,France,en,120.955,5.0,49,True,6.29,"Romance, Drama",Romance
movies_976576,976576,Movie,Emmanuelle,2024,2024-09-25,2024,9,France,France,en,120.955,5.0,49,True,6.29,"Romance, Drama",Drama
movies_1278099,1278099,Movie,El Candidato Honesto,2024,2024-08-08,2024,8,Mexico,Mexico,es,119.866,6.75,122,True,6.68,Comedy,Comedy
movies_1087822,1087822,Movie,Hellboy: The Crooked Man,2024,2024-08-29,2024,8,"United States of America, Germany",United States of America,en,119.029,5.3,367,True,5.74,"Fantasy, Horror, Action",Fantasy
movies_1087822,1087822,Movie,Hellboy: The Crooked Man,2024,2024-08-29,2024,8,"United States of America, Germany",United States of America,en,119.029,5.3,367,True,5.74,"Fantasy, Horror, Action",Horror
movies_1087822,1087822,Movie,Hellboy: The Crooked Man,2024,2024-08-29,2024,8,"United States of America, Germany",United States of America,en,119.029,5.3,367,True,5.74,"Fantasy, Horror, Action",Action
movies_1408248,1408248,Movie,Squid Game: Fireplace,2024,2024-12-12,2024,12,South Korea,South Korea,xx,118.966,6.0,41,True,6.52,Unknown,Unknown
movies_1114513,1114513,Movie,Speak No Evil,2024,2024-09-11,2024,9,United States of America,United States of America,en,118.93,7.3,1311,True,7.22,"Horror, Thriller",Horror
movies_1114513,1114513,Movie,Speak No Evil,2024,2024-09-11,2024,9,United States of America,United States of America,en,118.93,7.3,1311,True,7.22,"Horror, Thriller",Thriller
movies_889737,889737,Movie,Joker: Folie à Deux,2024,2024-10-01,2024,10,United States of America,United States of America,en,118.738,5.489,2190,True,5.58,"Drama, Crime, Thriller",Drama
movies_889737,889737,Movie,Joker: Folie à Deux,2024,2024-10-01,2024,10,United States of America,United States of America,en,118.738,5.489,2190,True,5.58,"Drama, Crime, Thriller",Crime
movies_889737,889737,Movie,Joker: Folie à Deux,2024,2024-10-01,2024,10,United States of America,United States of America,en,118.738,5.489,2190,True,5.58,"Drama, Crime, Thriller",Thriller
movies_1291559,1291559,Movie,Drawing Closer,2024,2024-06-26,2024,6,Japan,Japan,ja,118.448,8.4,140,True,7.39,"Romance, Drama",Romance
movies_1291559,1291559,Movie,Drawing Closer,2024,2024-06-26,2024,6,Japan,Japan,ja,118.448,8.4,140,True,7.39,"Romance, Drama",Drama
movies_1221404,1221404,Movie,Crayon Shin-chan the Movie: Our Dinosaur Diary,2024,2024-08-09,2024,8,Japan,Japan,ja,117.993,5.675,20,True,6.54,"Animation, Adventure, Comedy, Family",Animation
movies_1221404,1221404,Movie,Crayon Shin-chan the Movie: Our Dinosaur Diary,2024,2024-08-09,2024,8,Japan,Japan,ja,117.993,5.675,20,True,6.54,"Animation, Adventure, Comedy, Family",Adventure
movies_1221404,1221404,Movie,Crayon Shin-chan the Movie: Our Dinosaur Diary,2024,2024-08-09,2024,8,Japan,Japan,ja,117.993,5.675,20,True,6.54,"Animation, Adventure, Comedy, Family",Comedy
movies_1221404,1221404,Movie,Crayon Shin-chan the Movie: Our Dinosaur Diary,2024,2024-08-09,2024,8,Japan,Japan,ja,117.993,5.675,20,True,6.54,"Animation, Adventure, Comedy, Family",Family
movies_974262,974262,Movie,Descendants: The Rise of Red,2024,2024-07-11,2024,7,United States of America,United States of America,en,116.115,6.9,395,True,6.81,"Fantasy, Adventure, Family, Comedy",Fantasy
movies_974262,974262,Movie,Descendants: The Rise of Red,2024,2024-07-11,2024,7,United States of America,United States of America,en,116.115,6.9,395,True,6.81,"Fantasy, Adventure, Family, Comedy",Adventure
movies_974262,974262,Movie,Descendants: The Rise of Red,2024,2024-07-11,2024,7,United States of America,United States of America,en,116.115,6.9,395,True,6.81,"Fantasy, Adventure, Family, Comedy",Family
movies_974262,974262,Movie,Descendants: The Rise of Red,2024,2024-07-11,2024,7,United States of America,United States of America,en,116.115,6.9,395,True,6.81,"Fantasy, Adventure, Family, Comedy",Comedy
movies_1287717,1287717,Movie,Do Not Enter,2024,2024-08-06,2024,8,"Argentina, Paraguay",Argentina,es,115.588,7.0,129,True,6.78,Horror,Horror
movies_1155095,1155095,Movie,The Moor,2024,2024-06-14,2024,6,,Unknown,en,115.479,5.3,35,True,6.42,"Horror, Mystery, Drama",Horror
movies_1155095,1155095,Movie,The Moor,2024,2024-06-14,2024,6,,Unknown,en,115.479,5.3,35,True,6.42,"Horror, Mystery, Drama",Mystery
movies_1155095,1155095,Movie,The Moor,2024,2024-06-14,2024,6,,Unknown,en,115.479,5.3,35,True,6.42,"Horror, Mystery, Drama",Drama
movies_718821,718821,Movie,Twisters,2024,2024-07-10,2024,7,United States of America,United States of America,en,115.305,6.9,2254,True,6.88,"Action, Thriller",Action
movies_718821,718821,Movie,Twisters,2024,2024-07-10,2024,7,United States of America,United States of America,en,115.305,6.9,2254,True,6.88,"Action, Thriller",Thriller
movies_1329336,1329336,Movie,The Bad Guys: Haunted Heist,2024,2024-10-02,2024,10,United States of America,United States of America,en,114.74,7.0,111,True,6.77,"Animation, Comedy",Animation
movies_1329336,1329336,Movie,The Bad Guys: Haunted Heist,2024,2024-10-02,2024,10,United States of America,United States of America,en,114.74,7.0,111,True,6.77,"Animation, Comedy",Comedy
movies_1079091,1079091,Movie,It Ends with Us,2024,2024-08-07,2024,8,United States of America,United States of America,en,113.18,7.071,1471,True,7.02,"Drama, Romance",Drama
movies_1079091,1079091,Movie,It Ends with Us,2024,2024-08-07,2024,8,United States of America,United States of America,en,113.18,7.071,1471,True,7.02,"Drama, Romance",Romance
movies_1222248,1222248,Movie,Number 24,2024,2024-10-30,2024,10,Norway,Norway,no,113.127,7.1,251,True,6.9,"War, History, Drama",War
movies_1222248,1222248,Movie,Number 24,2024,2024-10-30,2024,10,Norway,Norway,no,113.127,7.1,251,True,6.9,"War, History, Drama",History
movies_1222248,1222248,Movie,Number 24,2024,2024-10-30,2024,10,Norway,Norway,no,113.127,7.1,251,True,6.9,"War, History, Drama",Drama
movies_976734,976734,Movie,Canary Black,2024,2024-10-10,2024,10,"United Kingdom, United States of America",United Kingdom,en,112.532,6.2,392,True,6.34,"Action, Thriller, Crime",Action
movies_976734,976734,Movie,Canary Black,2024,2024-10-10,2024,10,"United Kingdom, United States of America",United Kingdom,en,112.532,6.2,392,True,6.34,"Action, Thriller, Crime",Thriller
movies_976734,976734,Movie,Canary Black,2024,2024-10-10,2024,10,"United Kingdom, United States of America",United Kingdom,en,112.532,6.2,392,True,6.34,"Action, Thriller, Crime",Crime
movies_1084863,1084863,Movie,The Soul Eater,2024,2024-04-24,2024,4,"Belgium, France",Belgium,fr,111.625,6.2,144,True,6.44,"Thriller, Horror, Crime, Mystery",Thriller
movies_1084863,1084863,Movie,The Soul Eater,2024,2024-04-24,2024,4,"Belgium, France",Belgium,fr,111.625,6.2,144,True,6.44,"Thriller, Horror, Crime, Mystery",Horror
movies_1084863,1084863,Movie,The Soul Eater,2024,2024-04-24,2024,4,"Belgium, France",Belgium,fr,111.625,6.2,144,True,6.44,"Thriller, Horror, Crime, Mystery",Crime
movies_1084863,1084863,Movie,The Soul Eater,2024,2024-04-24,2024,4,"Belgium, France",Belgium,fr,111.625,6.2,144,True,6.44,"Thriller, Horror, Crime, Mystery",Mystery
movies_1124641,1124641,Movie,Classified,2024,2024-09-19,2024,9,"United Kingdom, United States of America",United Kingdom,en,111.11,5.7,118,True,6.27,"Action, Thriller",Action
movies_1124641,1124641,Movie,Classified,2024,2024-09-19,2024,9,"United Kingdom, United States of America",United Kingdom,en,111.11,5.7,118,True,6.27,"Action, Thriller",Thriller
movies_938614,938614,Movie,Late Night with the Devil,2024,2024-03-19,2024,3,"Australia, United Arab Emirates, United States of America",Australia,en,109.706,7.173,1396,True,7.11,Horror,Horror
movies_1331375,1331375,Movie,Dominique,2024,2024-10-11,2024,10,"Colombia, United States of America",Colombia,en,109.181,7.0,114,True,6.77,"Action, Thriller",Action
movies_1331375,1331375,Movie,Dominique,2024,2024-10-11,2024,10,"Colombia, United States of America",Colombia,en,109.181,7.0,114,True,6.77,"Action, Thriller",Thriller
movies_1181863,1181863,Movie,Animal Adventures: Save The Forest,2024,2024-01-15,2024,1,United States of America,United States of America,en,109.019,7.9,16,True,6.73,Animation,Animation
movies_728949,728949,Movie,Nightbitch,2024,2024-12-06,2024,12,United States of America,United States of America,en,108.649,5.806,219,True,6.18,Comedy,Comedy
movies_974250,974250,Movie,Greedy People,2024,2024-08-23,2024,8,United States of America,United States of America,en,106.969,6.057,140,True,6.38,"Comedy, Mystery, Crime",Comedy
movies_974250,974250,Movie,Greedy People,2024,2024-08-23,2024,8,United States of America,United States of America,en,106.969,6.057,140,True,6.38,"Comedy, Mystery, Crime",Mystery
movies_974250,974250,Movie,Greedy People,2024,2024-08-23,2024,8,United States of America,United States of America,en,106.969,6.057,140,True,6.38,"Comedy, Mystery, Crime",Crime
movies_365177,365177,Movie,Borderlands,2024,2024-08-07,2024,8,"Luxembourg, United States of America",Luxembourg,en,106.537,5.7,1041,True,5.84,"Action, Science Fiction, Comedy",Action
movies_365177,365177,Movie,Borderlands,2024,2024-08-07,2024,8,"Luxembourg, United States of America",Luxembourg,en,106.537,5.7,1041,True,5.84,"Action, Science Fiction, Comedy",Science Fiction
movies_365177,365177,Movie,Borderlands,2024,2024-08-07,2024,8,"Luxembourg, United States of America",Luxembourg,en,106.537,5.7,1041,True,5.84,"Action, Science Fiction, Comedy",Comedy
movies_1079485,1079485,Movie,Winnie-the-Pooh: Blood and Honey 2,2024,2024-03-26,2024,3,United Kingdom,United Kingdom,en,106.518,6.026,342,True,6.24,"Horror, Thriller",Horror
movies_1079485,1079485,Movie,Winnie-the-Pooh: Blood and Honey 2,2024,2024-03-26,2024,3,United Kingdom,United Kingdom,en,106.518,6.026,342,True,6.24,"Horror, Thriller",Thriller
movies_814889,814889,Movie,Never Let Go,2024,2024-09-18,2024,9,"United States of America, Canada, France",United States of America,en,106.289,6.2,369,True,6.34,"Horror, Drama",Horror
movies_814889,814889,Movie,Never Let Go,2024,2024-09-18,2024,9,"United States of America, Canada, France",United States of America,en,106.289,6.2,369,True,6.34,"Horror, Drama",Drama
movies_1016848,1016848,Movie,The Front Room,2024,2024-09-05,2024,9,"United Kingdom, United States of America",United Kingdom,en,106.212,5.3,77,True,6.24,"Horror, Comedy, Thriller",Horror
movies_1016848,1016848,Movie,The Front Room,2024,2024-09-05,2024,9,"United Kingdom, United States of America",United Kingdom,en,106.212,5.3,77,True,6.24,"Horror, Comedy, Thriller",Comedy
movies_1016848,1016848,Movie,The Front Room,2024,2024-09-05,2024,9,"United Kingdom, United States of America",United Kingdom,en,106.212,5.3,77,True,6.24,"Horror, Comedy, Thriller",Thriller
movies_1096197,1096197,Movie,No Way Up,2024,2024-01-18,2024,1,United Kingdom,United Kingdom,en,105.504,6.3,998,True,6.35,"Thriller, Horror, Action",Thriller
movies_1096197,1096197,Movie,No Way Up,2024,2024-01-18,2024,1,United Kingdom,United Kingdom,en,105.504,6.3,998,True,6.35,"Thriller, Horror, Action",Horror
movies_1096197,1096197,Movie,No Way Up,2024,2024-01-18,2024,1,United Kingdom,United Kingdom,en,105.504,6.3,998,True,6.35,"Thriller, Horror, Action",Action
movies_746036,746036,Movie,The Fall Guy,2024,2024-04-24,2024,4,"United States of America, Australia",United States of America,en,105.482,7.0,2810,True,6.98,"Action, Comedy, Romance",Action
movies_746036,746036,Movie,The Fall Guy,2024,2024-04-24,2024,4,"United States of America, Australia",United States of America,en,105.482,7.0,2810,True,6.98,"Action, Comedy, Romance",Comedy
movies_746036,746036,Movie,The Fall Guy,2024,2024-04-24,2024,4,"United States of America, Australia",United States of America,en,105.482,7.0,2810,True,6.98,"Action, Comedy, Romance",Romance
movies_1063877,1063877,Movie,Don't Move,2024,2024-10-24,2024,10,United States of America,United States of America,en,105.306,6.4,746,True,6.45,"Horror, Thriller",Horror
movies_1063877,1063877,Movie,Don't Move,2024,2024-10-24,2024,10,United States of America,United States of America,en,105.306,6.4,746,True,6.45,"Horror, Thriller",Thriller
movies_395817,395817,Movie,The Thicket,2024,2024-09-05,2024,9,"Canada, United States of America",Canada,en,104.782,6.4,66,True,6.57,"Crime, Thriller, Western",Crime
movies_395817,395817,Movie,The Thicket,2024,2024-09-05,2024,9,"Canada, United States of America",Canada,en,104.782,6.4,66,True,6.57,"Crime, Thriller, Western",Thriller
movies_395817,395817,Movie,The Thicket,2024,2024-09-05,2024,9,"Canada, United States of America",Canada,en,104.782,6.4,66,True,6.57,"Crime, Thriller, Western",Western
movies_917496,917496,Movie,Beetlejuice Beetlejuice,2024,2024-09-04,2024,9,United States of America,United States of America,en,104.421,7.063,2345,True,7.03,"Comedy, Fantasy, Horror",Comedy
movies_917496,917496,Movie,Beetlejuice Beetlejuice,2024,2024-09-04,2024,9,United States of America,United States of America,en,104.421,7.063,2345,True,7.03,"Comedy, Fantasy, Horror",Fantasy
movies_917496,917496,Movie,Beetlejuice Beetlejuice,2024,2024-09-04,2024,9,United States of America,United States of America,en,104.421,7.063,2345,True,7.03,"Comedy, Fantasy, Horror",Horror
movies_639857,639857,Movie,The Absence of Eden,2024,2024-04-12,2024,4,"United States of America, United Kingdom",United States of America,en,103.7,4.9,14,True,6.51,"Thriller, Drama, Romance, Crime",Thriller
movies_639857,639857,Movie,The Absence of Eden,2024,2024-04-12,2024,4,"United States of America, United Kingdom",United States of America,en,103.7,4.9,14,True,6.51,"Thriller, Drama, Romance, Crime",Drama
movies_639857,639857,Movie,The Absence of Eden,2024,2024-04-12,2024,4,"United States of America, United Kingdom",United States of America,en,103.7,4.9,14,True,6.51,"Thriller, Drama, Romance, Crime",Romance
movies_639857,639857,Movie,The Absence of Eden,2024,2024-04-12,2024,4,"United States of America, United Kingdom",United States of America,en,103.7,4.9,14,True,6.51,"Thriller, Drama, Romance, Crime",Crime
movies_507241,507241,Movie,The Killer's Game,2024,2024-09-12,2024,9,"United States of America, United Kingdom, Spain",United States of America,en,103.631,6.4,364,True,6.48,"Action, Comedy, Thriller",Action
movies_507241,507241,Movie,The Killer's Game,2024,2024-09-12,2024,9,"United States of America, United Kingdom, Spain",United States of America,en,103.631,6.4,364,True,6.48,"Action, Comedy, Thriller",Comedy
movies_507241,507241,Movie,The Killer's Game,2024,2024-09-12,2024,9,"United States of America, United Kingdom, Spain",United States of America,en,103.631,6.4,364,True,6.48,"Action, Comedy, Thriller",Thriller
movies_1100099,1100099,Movie,We Live in Time,2024,2024-10-10,2024,10,United Kingdom,United Kingdom,en,103.251,7.4,697,True,7.24,"Romance, Drama",Romance
movies_1100099,1100099,Movie,We Live in Time,2024,2024-10-10,2024,10,United Kingdom,United Kingdom,en,103.251,7.4,697,True,7.24,"Romance, Drama",Drama
movies_1104844,1104844,Movie,BLUE LOCK THE MOVIE -EPISODE NAGI-,2024,2024-04-19,2024,4,Japan,Japan,ja,100.653,7.362,170,True,6.98,"Animation, Action, Drama",Animation
movies_1104844,1104844,Movie,BLUE LOCK THE MOVIE -EPISODE NAGI-,2024,2024-04-19,2024,4,Japan,Japan,ja,100.653,7.362,170,True,6.98,"Animation, Action, Drama",Action
movies_1104844,1104844,Movie,BLUE LOCK THE MOVIE -EPISODE NAGI-,2024,2024-04-19,2024,4,Japan,Japan,ja,100.653,7.362,170,True,6.98,"Animation, Action, Drama",Drama
movies_1082195,1082195,Movie,The Order,2024,2024-12-05,2024,12,"United Kingdom, United States of America",United Kingdom,en,100.267,6.643,450,True,6.64,"Crime, Drama, Thriller",Crime
movies_1082195,1082195,Movie,The Order,2024,2024-12-05,2024,12,"United Kingdom, United States of America",United Kingdom,en,100.267,6.643,450,True,6.64,"Crime, Drama, Thriller",Drama
movies_1082195,1082195,Movie,The Order,2024,2024-12-05,2024,12,"United Kingdom, United States of America",United Kingdom,en,100.267,6.643,450,True,6.64,"Crime, Drama, Thriller",Thriller
movies_1215162,1215162,Movie,Kill 'em All 2,2024,2024-09-24,2024,9,"Italy, United States of America",Italy,en,100.215,6.7,140,True,6.66,"Action, Crime, Thriller",Action
movies_1215162,1215162,Movie,Kill 'em All 2,2024,2024-09-24,2024,9,"Italy, United States of America",Italy,en,100.215,6.7,140,True,6.66,"Action, Crime, Thriller",Crime
movies_1215162,1215162,Movie,Kill 'em All 2,2024,2024-09-24,2024,9,"Italy, United States of America",Italy,en,100.215,6.7,140,True,6.66,"Action, Crime, Thriller",Thriller
movies_1211472,1211472,Movie,September 5,2024,2024-11-07,2024,11,"Germany, United States of America",Germany,en,96.704,6.996,234,True,6.83,"Thriller, Drama, History",Thriller
movies_1211472,1211472,Movie,September 5,2024,2024-11-07,2024,11,"Germany, United States of America",Germany,en,96.704,6.996,234,True,6.83,"Thriller, Drama, History",Drama
movies_1211472,1211472,Movie,September 5,2024,2024-11-07,2024,11,"Germany, United States of America",Germany,en,96.704,6.996,234,True,6.83,"Thriller, Drama, History",History
movies_1182047,1182047,Movie,The Apprentice,2024,2024-10-09,2024,10,"Canada, Denmark, Ireland, Sweden, United Kingdom, United States of America",Canada,en,96.145,6.8,524,True,6.76,"History, Drama",History
movies_1182047,1182047,Movie,The Apprentice,2024,2024-10-09,2024,10,"Canada, Denmark, Ireland, Sweden, United Kingdom, United States of America",Canada,en,96.145,6.8,524,True,6.76,"History, Drama",Drama
movies_1151949,1151949,Movie,The Shadow Strays,2024,2024-09-10,2024,9,"Indonesia, United States of America",Indonesia,id,95.918,7.2,228,True,6.95,"Action, Crime, Thriller",Action
movies_1151949,1151949,Movie,The Shadow Strays,2024,2024-09-10,2024,9,"Indonesia, United States of America",Indonesia,id,95.918,7.2,228,True,6.95,"Action, Crime, Thriller",Crime
movies_1151949,1151949,Movie,The Shadow Strays,2024,2024-09-10,2024,9,"Indonesia, United States of America",Indonesia,id,95.918,7.2,228,True,6.95,"Action, Crime, Thriller",Thriller
movies_1066262,1066262,Movie,The Convert,2024,2024-03-14,2024,3,"Australia, New Zealand, United Kingdom",Australia,en,95.912,6.1,122,True,6.42,"Action, Drama",Action
movies_1066262,1066262,Movie,The Convert,2024,2024-03-14,2024,3,"Australia, New Zealand, United Kingdom",Australia,en,95.912,6.1,122,True,6.42,"Action, Drama",Drama
movies_1333100,1333100,Movie,Attack on Titan: THE LAST ATTACK,2024,2024-11-08,2024,11,Japan,Japan,ja,95.096,8.35,20,True,6.8,"Animation, Action, Adventure, Fantasy",Animation
movies_1333100,1333100,Movie,Attack on Titan: THE LAST ATTACK,2024,2024-11-08,2024,11,Japan,Japan,ja,95.096,8.35,20,True,6.8,"Animation, Action, Adventure, Fantasy",Action
movies_1333100,1333100,Movie,Attack on Titan: THE LAST ATTACK,2024,2024-11-08,2024,11,Japan,Japan,ja,95.096,8.35,20,True,6.8,"Animation, Action, Adventure, Fantasy",Adventure
movies_1333100,1333100,Movie,Attack on Titan: THE LAST ATTACK,2024,2024-11-08,2024,11,Japan,Japan,ja,95.096,8.35,20,True,6.8,"Animation, Action, Adventure, Fantasy",Fantasy
movies_1260594,1260594,Movie,Sumala,2024,2024-09-26,2024,9,Indonesia,Indonesia,id,94.157,7.7,16,True,6.72,"Horror, Thriller",Horror
movies_1260594,1260594,Movie,Sumala,2024,2024-09-26,2024,9,Indonesia,Indonesia,id,94.157,7.7,16,True,6.72,"Horror, Thriller",Thriller
movies_1023915,1023915,Movie,2073,2024,2024-12-27,2024,12,"United Kingdom, United States of America",United Kingdom,en,92.199,7.0,44,True,6.7,"Thriller, Documentary, Science Fiction",Thriller
movies_1023915,1023915,Movie,2073,2024,2024-12-27,2024,12,"United Kingdom, United States of America",United Kingdom,en,92.199,7.0,44,True,6.7,"Thriller, Documentary, Science Fiction",Documentary
movies_1023915,1023915,Movie,2073,2024,2024-12-27,2024,12,"United Kingdom, United States of America",United Kingdom,en,92.199,7.0,44,True,6.7,"Thriller, Documentary, Science Fiction",Science Fiction
movies_1047373,1047373,Movie,The Silent Hour,2024,2024-10-03,2024,10,"United States of America, Malta",United States of America,en,92.163,6.5,171,True,6.57,"Crime, Thriller, Action",Crime
movies_1047373,1047373,Movie,The Silent Hour,2024,2024-10-03,2024,10,"United States of America, Malta",United States of America,en,92.163,6.5,171,True,6.57,"Crime, Thriller, Action",Thriller
movies_1047373,1047373,Movie,The Silent Hour,2024,2024-10-03,2024,10,"United States of America, Malta",United States of America,en,92.163,6.5,171,True,6.57,"Crime, Thriller, Action",Action
